# 51842 of 51842
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 141.0981
# Maximum y: 176.00237
# Maximum z: 130.5685
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 1
# Local subdomain 0 boundaries (0, 0, 0) - (141.0981, 176.00237, 130.5685)
# ID, Position (x y z), type 
48517 88.384900 130.497010 112.857060 ex
48518 90.715180 130.099270 111.229730 ex
48519 89.484970 131.093280 111.763120 ex
48520 76.725430 131.471380 110.753220 ex
48521 76.929750 129.218610 107.334360 ex
48522 91.130490 131.218250 108.647300 ex
48523 89.701740 131.682230 110.163750 ex
48524 77.266050 128.441210 105.804400 ex
48525 90.945110 131.816730 105.598060 ex
48526 90.774880 131.967960 103.631340 ex
48527 89.955910 132.185870 104.580800 ex
48528 77.792950 127.724590 103.038930 ex
48529 76.886450 128.670980 103.856920 ex
48530 71.298450 127.819340 83.159400 ex
48531 74.178270 127.990530 81.227700 ex
48532 73.830390 128.877150 80.588610 ex
48533 84.062180 132.625700 113.840770 ex
48534 80.706120 133.997080 113.940770 ex
48535 87.143690 131.580100 112.938220 ex
48536 87.415420 133.457440 111.912270 ex
48537 88.873400 132.963290 110.231740 ex
48538 76.921680 133.909510 112.160520 ex
48539 75.845940 131.937120 109.490880 ex
48540 75.891020 130.542770 106.597180 ex
48541 90.275810 132.640030 104.589290 ex
48542 76.128930 129.482020 103.745240 ex
48543 75.592370 127.688210 98.358960 ex
48544 70.203780 130.023760 87.378540 ex
48545 70.678440 130.589590 84.694460 ex
48546 71.214700 129.141450 82.217500 ex
48547 72.699570 128.209370 81.015760 ex
48548 76.772280 131.768610 75.115430 ex
48549 74.153410 135.668320 94.410420 ex
48550 83.490520 134.148350 113.481760 ex
48551 79.266320 134.694820 113.343910 ex
48552 76.582440 134.799860 111.685950 ex
48553 89.496520 133.710640 108.778170 ex
48554 89.015320 135.260800 109.218470 ex
48555 90.426290 133.225170 106.681920 ex
48556 75.510410 131.459950 107.702560 ex
48557 75.131930 132.927320 109.032900 ex
48558 74.796400 132.450160 107.245710 ex
48559 75.469800 130.576430 104.955540 ex
48560 74.439500 133.370580 106.156920 ex
48561 74.693390 131.121870 103.859290 ex
48562 74.544850 128.035170 97.339060 ex
48563 71.888870 129.226360 81.189900 ex
48564 71.780470 130.822420 80.469540 ex
48565 70.807950 130.664580 83.166600 ex
48566 77.210600 132.070950 74.161390 ex
48567 81.693790 134.893620 113.612700 ex
48568 84.472960 135.097240 112.583410 ex
48569 81.170870 136.398660 112.750660 ex
48570 78.876710 136.048730 112.740560 ex
48571 86.359740 134.830480 111.753710 ex
48572 83.720220 136.547040 112.027190 ex
48573 77.460980 136.065680 112.232720 ex
48574 75.875450 135.486780 110.731560 ex
48575 74.910510 134.306570 108.564920 ex
48576 73.962170 132.362310 103.831430 ex
48577 72.599210 132.132100 101.281800 ex
48578 71.700410 131.946950 98.946580 ex
48579 90.678850 133.436490 96.120240 ex
48580 70.601260 131.833840 86.239080 ex
48581 70.657030 132.139440 82.692010 ex
48582 85.607000 136.280280 111.197490 ex
48583 79.793370 136.854930 112.474260 ex
48584 76.753990 136.752580 111.277210 ex
48585 75.321220 135.653210 109.421590 ex
48586 74.388120 134.844590 106.867100 ex
48587 75.373260 137.887850 108.739030 ex
48588 74.016240 136.263050 105.790480 ex
48589 74.001080 133.655520 104.943130 ex
48590 73.565600 135.576360 104.495550 ex
48591 72.933940 133.086770 102.379600 ex
48592 72.282800 134.932370 102.413780 ex
48593 71.754240 133.098320 99.949810 ex
48594 71.578300 135.001330 99.710670 ex
48595 72.375860 134.453910 97.193420 ex
48596 70.955320 132.211290 81.022560 ex
48597 73.315400 131.390630 79.736540 ex
48598 73.180740 132.505100 78.663380 ex
48599 82.215380 137.103200 112.064640 ex
48600 81.775780 138.402480 111.078120 ex
48601 79.236630 137.922710 111.962070 ex
48602 77.612980 137.803390 111.271730 ex
48603 87.793710 136.288280 109.813720 ex
48604 89.825740 135.718010 107.655220 ex
48605 90.540930 134.653290 106.181670 ex
48606 90.871960 133.440300 102.130430 ex
48607 89.051190 143.618550 89.370590 ex
48608 89.440400 144.079250 90.661560 ex
48609 74.778090 137.042480 92.314070 ex
48610 74.907570 137.596740 91.177100 ex
48611 80.175060 138.766810 111.251950 ex
48612 86.064180 136.682090 110.498850 ex
48613 77.835880 139.155250 110.236570 ex
48614 87.517500 137.514650 108.984400 ex
48615 85.049530 137.888600 109.744410 ex
48616 89.414520 137.199270 107.327060 ex
48617 86.288260 138.140850 108.853780 ex
48618 83.828140 138.597290 109.428730 ex
48619 88.327890 137.968420 108.059860 ex
48620 86.509350 138.926690 107.555410 ex
48621 82.517460 138.957890 110.026360 ex
48622 83.717090 139.161820 107.513510 ex
48623 91.297860 135.122540 104.655070 ex
48624 74.128020 137.760660 106.073890 ex
48625 72.875670 136.129820 103.416900 ex
48626 91.780420 134.494680 102.696480 ex
48627 91.539740 136.580190 104.644650 ex
48628 92.644260 135.807500 101.956480 ex
48629 72.021440 135.536170 98.462700 ex
48630 75.150270 138.925970 90.618700 ex
48631 74.469500 132.236250 77.506410 ex
48632 75.483180 132.239510 75.124710 ex
48633 75.921610 132.541830 74.169550 ex
48634 79.641160 139.893320 110.375830 ex
48635 81.861520 140.257180 108.636970 ex
48636 80.586250 140.828300 108.813740 ex
48637 76.861600 139.508670 109.327650 ex
48638 74.950960 138.550550 107.627230 ex
48639 75.266320 140.579610 107.405230 ex
48640 89.753070 138.132990 106.001970 ex
48641 87.789870 138.967950 107.043500 ex
48642 85.158530 139.240070 106.530810 ex
48643 85.207770 139.565190 105.189220 ex
48644 82.560860 140.228690 106.938750 ex
48645 82.673970 140.692720 105.061970 ex
48646 73.494900 139.101060 105.019060 ex
48647 92.523980 136.950300 103.370540 ex
48648 90.658870 137.858460 105.160540 ex
48649 88.619230 139.256710 105.925030 ex
48650 84.226720 139.364660 103.957300 ex
48651 86.640090 140.050950 104.580760 ex
48652 92.118750 138.731420 103.146920 ex
48653 85.659040 139.850430 103.348840 ex
48654 72.693190 138.156930 103.658130 ex
48655 71.772160 135.880720 101.076850 ex
48656 71.855700 138.051790 101.089880 ex
48657 93.392660 136.079950 100.391310 ex
48658 72.603450 136.861100 98.196730 ex
48659 92.860920 135.141530 98.446900 ex
48660 112.619790 121.967650 37.726180 ex
48661 74.872630 139.031640 89.294490 ex
48662 74.786800 140.109970 88.102510 ex
48663 74.947610 140.135780 89.040990 ex
48664 87.012650 155.364680 87.710700 ex
48665 87.249330 154.542190 85.881590 ex
48666 73.967060 132.613340 75.664200 ex
48667 77.425290 141.158390 108.695020 ex
48668 90.877240 139.418150 104.036490 ex
48669 88.159700 140.033320 104.726770 ex
48670 73.781540 140.667740 105.268730 ex
48671 89.511910 140.469280 103.679670 ex
48672 82.481870 141.932260 103.973090 ex
48673 72.183790 139.130540 102.666910 ex
48674 85.505680 140.367020 102.171320 ex
48675 86.768370 141.290340 101.681020 ex
48676 72.684500 141.382760 102.231420 ex
48677 71.637600 139.015280 99.880420 ex
48678 88.918030 141.257880 102.266180 ex
48679 86.104620 142.166250 101.100100 ex
48680 83.532930 141.708210 102.029850 ex
48681 94.844070 137.477320 100.559370 ex
48682 72.093700 138.133970 98.700050 ex
48683 114.199860 122.229170 38.787210 ex
48684 119.513260 125.059590 37.662480 ex
48685 73.428330 141.912290 85.917350 ex
48686 72.245440 142.634550 90.015420 ex
48687 72.750040 143.462810 88.588610 ex
48688 71.292290 145.029560 91.194550 ex
48689 72.252340 151.428340 84.650440 ex
48690 69.997060 140.551350 81.485410 ex
48691 74.399920 134.554560 72.270370 ex
48692 74.348560 135.494540 70.931770 ex
48693 80.018600 142.104870 107.615580 ex
48694 76.252320 141.567690 107.883260 ex
48695 78.622670 142.311330 108.016080 ex
48696 76.535040 143.070080 106.747640 ex
48697 74.729920 141.356370 106.100430 ex
48698 75.475290 143.057770 105.696650 ex
48699 73.480430 141.975820 103.472300 ex
48700 81.423330 143.180080 104.365940 ex
48701 92.756930 139.893800 102.273910 ex
48702 93.950280 139.409670 101.992390 ex
48703 94.883780 138.501840 101.619400 ex
48704 94.779480 140.902810 101.379670 ex
48705 92.704330 142.155700 101.661280 ex
48706 89.670530 142.042490 101.376760 ex
48707 84.326230 142.641800 101.518580 ex
48708 71.376090 140.361550 98.773540 ex
48709 95.711930 139.995000 101.006670 ex
48710 96.240850 137.812630 98.967920 ex
48711 71.804150 138.718550 97.607780 ex
48712 97.311420 139.452670 99.131570 ex
48713 98.914300 139.647510 96.405940 ex
48714 91.412250 142.410370 90.333700 ex
48715 94.023780 142.502980 88.518360 ex
48716 71.926700 141.667930 85.287220 ex
48717 74.565100 142.801790 85.461040 ex
48718 73.860940 143.782730 84.064850 ex
48719 71.402470 142.052930 84.035050 ex
48720 72.199900 143.278210 83.267860 ex
48721 80.349790 143.245600 105.956020 ex
48722 77.856000 143.429600 106.686290 ex
48723 81.156830 144.163800 102.646810 ex
48724 74.725340 143.489670 102.881060 ex
48725 72.094880 141.649210 99.548640 ex
48726 96.742800 140.611610 100.110290 ex
48727 94.298350 142.459260 100.897360 ex
48728 71.018730 139.786250 97.198400 ex
48729 96.901530 142.563210 99.496430 ex
48730 98.416760 140.402070 97.760030 ex
48731 91.452270 142.829090 101.289180 ex
48732 88.216750 143.582440 101.079970 ex
48733 71.309410 139.967040 95.490060 ex
48734 71.462960 141.092290 94.604060 ex
48735 98.126350 142.419970 98.222290 ex
48736 100.504920 141.308030 94.697270 ex
48737 99.546190 142.739170 95.030410 ex
48738 99.617120 143.352440 93.492760 ex
48739 93.224420 143.017290 90.154860 ex
48740 90.860250 143.366300 91.438550 ex
48741 98.452900 143.602330 91.126180 ex
48742 93.911500 144.112350 91.712360 ex
48743 95.520410 142.856390 88.338000 ex
48744 96.812800 143.308700 89.270630 ex
48745 96.833480 143.785450 90.434460 ex
48746 74.378900 144.581600 83.159850 ex
48747 78.713140 144.165370 105.473590 ex
48748 75.771720 143.882960 104.272590 ex
48749 77.688700 144.629960 104.110880 ex
48750 81.827850 144.773780 101.114310 ex
48751 79.058440 144.693920 102.874180 ex
48752 74.629610 144.613670 101.300160 ex
48753 75.893620 145.214060 101.016390 ex
48754 72.910090 144.546540 99.970050 ex
48755 95.389530 143.503080 99.911630 ex
48756 71.880570 143.015860 98.720320 ex
48757 90.755730 144.543870 100.665740 ex
48758 84.032080 144.383690 101.746680 ex
48759 80.852550 145.272860 100.096560 ex
48760 82.851890 145.307890 101.118310 ex
48761 70.929600 143.039150 96.886070 ex
48762 98.443890 143.349760 96.582760 ex
48763 86.800500 143.673740 101.388460 ex
48764 92.381180 144.450510 92.444510 ex
48765 91.953930 145.538520 92.905470 ex
48766 98.449800 143.968540 92.667690 ex
48767 95.267730 144.522300 91.708520 ex
48768 95.633270 145.066940 93.595910 ex
48769 97.195910 144.694130 93.863360 ex
48770 75.560020 145.141490 82.668300 ex
48771 73.858510 145.084760 81.388990 ex
48772 75.039630 145.644640 80.896310 ex
48773 77.543140 145.927320 80.264180 ex
48774 74.042980 143.313590 87.650770 ex
48775 71.080410 146.255610 92.403550 ex
48776 71.721180 145.672500 89.722910 ex
48777 72.589400 151.786730 92.967190 ex
48778 74.926870 137.437480 68.452740 ex
48779 78.178210 144.879630 101.528660 ex
48780 79.301730 144.848570 100.282410 ex
48781 76.318000 146.135610 100.318410 ex
48782 78.246390 145.822390 99.916210 ex
48783 94.777880 145.008260 98.804390 ex
48784 80.717600 145.424760 98.518770 ex
48785 88.589740 145.010410 101.131640 ex
48786 85.427270 145.162340 101.706520 ex
48787 70.940050 142.222450 95.253250 ex
48788 70.863670 144.663880 96.612020 ex
48789 97.260930 144.689710 96.240780 ex
48790 95.701550 145.436180 97.185920 ex
48791 94.807360 145.706570 95.382540 ex
48792 93.767400 146.196990 95.102110 ex
48793 92.810880 146.235400 93.780290 ex
48794 92.948960 147.206070 96.356500 ex
48795 71.053570 143.309560 94.004370 ex
48796 87.970800 145.775460 88.737280 ex
48797 74.588070 142.349250 87.402010 ex
48798 72.855070 144.232270 80.057430 ex
48799 72.563890 145.340340 78.887220 ex
48800 76.025270 146.145430 79.982070 ex
48801 73.323810 139.019590 67.463950 ex
48802 93.140410 145.865220 98.911380 ex
48803 91.461510 145.771260 100.159100 ex
48804 87.877480 146.732220 101.114060 ex
48805 85.412600 146.745460 101.507450 ex
48806 83.021630 147.343640 100.486120 ex
48807 80.801580 146.328740 98.296700 ex
48808 90.563010 146.525610 92.656880 ex
48809 91.910190 147.359950 94.102970 ex
48810 70.862110 144.570720 94.601700 ex
48811 74.869160 143.878220 86.558010 ex
48812 76.024730 146.858160 79.094440 ex
48813 92.587800 147.234890 97.844710 ex
48814 90.178860 147.299640 99.737650 ex
48815 72.314260 145.996150 99.116660 ex
48816 91.036050 148.026850 98.531750 ex
48817 92.045000 147.955850 95.465470 ex
48818 90.902440 147.789280 93.432220 ex
48819 91.156230 148.967280 95.774150 ex
48820 71.218820 146.090190 97.592870 ex
48821 70.911650 145.926310 93.935640 ex
48822 87.725530 147.087450 89.551330 ex
48823 72.466240 144.757060 88.573330 ex
48824 89.874410 149.243080 98.131960 ex
48825 88.760800 147.791900 100.226730 ex
48826 86.672080 147.483960 101.180190 ex
48827 86.199020 149.159490 100.496890 ex
48828 84.187150 148.002560 100.915420 ex
48829 73.593530 147.552560 99.864880 ex
48830 71.207040 147.893180 96.602010 ex
48831 90.026580 149.201670 93.281780 ex
48832 79.126370 146.603360 99.218280 ex
48833 78.700800 148.253240 99.693510 ex
48834 75.550220 147.532940 100.506900 ex
48835 70.901440 147.822450 94.953970 ex
48836 71.127760 148.258490 92.449730 ex
48837 72.931030 145.792130 86.777980 ex
48838 74.041110 145.062520 85.700500 ex
48839 76.870590 146.843380 80.069380 ex
48840 73.198520 150.505100 81.672120 ex
48841 73.722420 148.605450 79.353760 ex
48842 71.229510 147.497570 77.519530 ex
48843 88.531540 149.313930 99.278140 ex
48844 84.704110 149.442610 100.292390 ex
48845 82.081980 148.795340 99.399980 ex
48846 73.383290 149.150760 99.530010 ex
48847 90.152020 149.645540 96.963170 ex
48848 90.145570 149.783770 94.261210 ex
48849 81.021130 148.163700 98.790090 ex
48850 77.053150 148.869580 100.578810 ex
48851 79.840850 149.267390 98.976440 ex
48852 72.092260 149.396260 97.790940 ex
48853 71.128240 149.287740 94.026440 ex
48854 87.634780 148.422570 90.099610 ex
48855 86.688510 149.475370 90.055020 ex
48856 70.715320 147.304330 76.189060 ex
48857 75.194180 148.768890 79.143670 ex
48858 70.402460 148.264430 74.388540 ex
48859 87.176180 149.928660 99.481050 ex
48860 87.047090 151.342180 98.398650 ex
48861 84.002870 150.722190 99.510990 ex
48862 89.021290 151.111340 96.270720 ex
48863 82.546260 150.734920 99.047880 ex
48864 74.416470 150.635050 100.016250 ex
48865 72.661890 151.074490 97.376760 ex
48866 89.096040 151.134110 94.500450 ex
48867 76.851950 150.312710 100.573680 ex
48868 87.459650 150.227150 91.434620 ex
48869 79.452020 150.617140 99.424100 ex
48870 72.039610 151.077260 94.335600 ex
48871 71.234270 148.831740 91.461160 ex
48872 71.784490 150.569350 91.668340 ex
48873 83.710070 158.947940 86.935630 ex
48874 84.761890 159.732560 86.440790 ex
48875 83.191000 163.266340 81.249270 ex
48876 74.579860 145.822680 84.049010 ex
48877 73.424870 147.428100 83.520160 ex
48878 76.101410 146.711970 81.170720 ex
48879 74.711010 147.873370 81.037340 ex
48880 76.699140 148.093370 78.970480 ex
48881 77.836330 147.682870 78.386250 ex
48882 72.932560 151.504110 79.114830 ex
48883 72.768170 149.975070 79.187080 ex
48884 71.344730 148.944210 78.064550 ex
48885 75.743550 152.236450 63.006290 ex
48886 75.690940 151.018750 57.053360 ex
48887 75.654760 151.118260 100.490930 ex
48888 73.893830 151.764110 98.845080 ex
48889 84.997800 151.653680 98.942880 ex
48890 81.066760 152.292590 98.496200 ex
48891 76.883760 152.691240 99.663840 ex
48892 72.750510 151.854060 95.874530 ex
48893 88.308120 152.318330 93.340270 ex
48894 88.000710 152.035630 96.858040 ex
48895 78.110880 151.046120 100.136050 ex
48896 78.201670 152.489540 99.496960 ex
48897 79.542810 152.060570 98.786140 ex
48898 87.018090 151.202340 91.297840 ex
48899 73.634950 148.095430 82.260560 ex
48900 72.227640 148.618670 84.548540 ex
48901 72.783120 149.643660 82.469030 ex
48902 71.509040 150.473250 77.992300 ex
48903 70.356760 151.145810 75.362500 ex
48904 76.632180 152.465630 66.479390 ex
48905 74.938740 153.023590 66.434110 ex
48906 73.950730 152.908960 65.537420 ex
48907 74.292590 152.691300 63.830610 ex
48908 72.977850 152.453160 62.917840 ex
48909 74.422380 151.400960 58.519310 ex
48910 74.685480 153.089880 98.248590 ex
48911 86.288590 151.832840 98.514890 ex
48912 85.611220 152.364580 98.157390 ex
48913 87.151400 153.318140 96.349100 ex
48914 74.258120 153.324380 96.423470 ex
48915 87.778070 152.190760 91.841520 ex
48916 87.652990 153.760630 93.634280 ex
48917 81.284620 153.786750 97.928930 ex
48918 85.957380 151.555970 90.084030 ex
48919 87.379920 153.573370 91.067870 ex
48920 73.687620 153.609490 93.507590 ex
48921 71.794600 150.735300 90.313640 ex
48922 72.089130 150.039820 84.047280 ex
48923 74.449410 153.163770 78.541000 ex
48924 84.844590 153.071930 97.673260 ex
48925 82.992500 153.866820 97.427250 ex
48926 85.672630 153.844040 96.929870 ex
48927 76.437000 153.532710 98.592680 ex
48928 86.957570 154.092580 95.067510 ex
48929 87.374900 154.492840 92.040140 ex
48930 83.273000 155.275750 95.951860 ex
48931 80.013090 155.679180 96.783810 ex
48932 86.533820 152.579220 89.278730 ex
48933 83.597340 163.082140 83.150570 ex
48934 81.017640 164.253560 81.139280 ex
48935 75.486410 152.226680 61.925210 ex
48936 84.661270 155.073820 95.882460 ex
48937 85.604970 155.339800 94.774090 ex
48938 77.130010 155.184130 97.237960 ex
48939 75.414680 154.781850 95.969160 ex
48940 87.196360 153.606030 89.718890 ex
48941 75.062890 155.241080 94.990730 ex
48942 75.219040 157.097860 94.930380 ex
48943 73.868810 155.628500 93.049050 ex
48944 73.455870 153.826680 77.842240 ex
48945 74.539460 154.538850 78.484610 ex
48946 82.172160 170.016160 64.343150 ex
48947 75.399470 154.658070 67.484740 ex
48948 85.520620 156.329490 93.013680 ex
48949 82.648850 156.276340 95.201720 ex
48950 81.096630 156.759850 95.531990 ex
48951 83.196750 157.265730 93.777910 ex
48952 81.021790 158.021510 93.897670 ex
48953 78.424790 156.326200 96.557650 ex
48954 78.485780 158.068010 94.807340 ex
48955 86.595140 155.815560 91.712960 ex
48956 87.227240 155.076150 89.081420 ex
48957 73.247000 155.366280 91.737140 ex
48958 86.631020 156.364060 90.103220 ex
48959 86.194350 156.740830 87.310850 ex
48960 86.469770 155.367800 84.743440 ex
48961 76.896660 154.787910 67.226590 ex
48962 73.837970 157.040810 93.714640 ex
48963 72.145900 156.643080 91.174250 ex
48964 85.539820 157.591930 89.798610 ex
48965 71.699990 156.316670 89.770650 ex
48966 85.317730 157.680200 88.378070 ex
